XDAT	pupil_diam	horz_gaze_coord	vert_gaze_coord
250	74	125.6	108.8
250	75	126.8	110.2
60	74	127.2	115.2
60	75	125.5	112
60	75	122.8	113
60	75	122.2	115.7
60	75	124.3	117.2
60	75	127.1	116.9
60	75	127.8	116.4
60	76	131	115.9
60	75	129.7	111.9
60	75	130.1	116.4
60	76	131.2	121.7
60	76	129.8	120.6
60	77	126.4	119.7
60	76	126	114.4
60	77	125	114.2
60	77	127.2	115.7
60	77	128.6	119.2
60	77	125.5	121.9
60	77	125.4	119.8
60	77	125.7	120.2
60	77	126.6	124.7
60	77	128.3	128.2
60	78	127.3	126.6
60	78	120.3	126.2
60	77	119	123.6
60	78	119.5	127.4
60	78	119.2	129.6
60	78	123.7	131.5
60	78	124.7	131.6
60	78	126.7	131.2
60	78	125.8	134.2
60	78	125.5	135.9
60	79	125.7	139.5
60	78	123.8	142.3
60	79	123.7	145.5
60	78	121.7	146.3
60	78	120	144.3
60	78	119.4	141.9
60	78	121.3	145.2
60	79	123.4	147.7
60	79	124.4	151
60	79	124.1	155.4
60	78	123.8	150.3
60	79	126.6	149.4
60	79	130.3	149.4
60	79	129.2	144.8
60	79	125.2	145.5
60	79	123.9	144.4
60	79	120.1	140.1
60	79	120	143.5
60	80	126.5	143.3
60	79	126	147.2
60	80	121.8	146
60	80	125.9	145.8
60	80	121.1	147.6
60	79	119.2	146.7
60	80	121.7	151.1
60	80	119.9	150.8
60	80	120.3	151.2
60	80	117.5	147.8
60	80	117.6	146.6
60	80	114.4	142.9
60	80	114.4	136.9
60	80	118.6	137.8
60	80	115.9	138.4
60	80	116.4	138.6
60	80	114.9	145.7
60	81	112.8	141.3
60	80	114.1	136.2
60	81	115.6	136.3
60	81	116.8	130.3
60	81	115.3	135.4
60	81	116.5	137.2
60	80	115.8	141.6
60	81	115	146.5
60	81	112.5	144.9
60	81	113.4	146
60	81	113.4	141.5
60	81	115.4	140.9
60	82	118.5	135.9
60	81	119.8	136.6
60	81	119.3	132.5
60	81	119.1	126.8
60	81	118.6	129
161	81	117.6	126.8
161	81	118.5	130.4
161	81	117.4	129
161	82	120.4	133.4
161	82	121.8	136
161	81	120.1	141.6
161	82	121.9	146
161	81	121.2	146.3
161	81	120.2	146.6
161	81	122.4	145.6
161	81	123	147.7
161	82	120.2	141.9
161	81	121.4	143.2
161	81	122.7	141.5
161	81	124.4	145.5
161	82	128.9	147.6
161	81	129.5	144.4
161	82	127.8	138.5
161	82	127.3	136.3
161	82	123.5	134.2
161	82	120.8	137
161	82	123.1	140.9
161	81	120.1	137.5
161	82	123.1	143.1
161	87	143.2	140.8
161	87	175.9	143.2
161	84	219.5	145.5
161	84	257.4	150.2
161	83	276.2	151.8
161	83	277.4	151.3
161	84	269.8	151.4
161	83	267.6	143
161	83	267.2	145.1
161	83	267.2	149.8
161	83	267.2	153.7
161	84	264.1	157.2
161	84	260.3	156.4
161	83	262.7	145.1
161	84	266.2	135.5
161	83	270.6	134.1
161	84	275.4	134.5
161	84	275.2	136.1
161	84	271.7	136.5
161	84	270.2	137.4
161	83	269.2	137.2
161	84	270.5	141.5
161	85	269.6	143.7
161	84	259.6	138.6
161	84	251.8	131.8
161	84	242.2	128.5
161	84	236.4	124.2
161	84	238.2	125.3
161	83	235.7	128.4
161	83	234	122.2
161	83	228.9	122.2
161	83	227.3	116.6
161	83	225.2	112.2
161	84	222.9	114.5
161	83	228.3	113.6
161	83	228.5	115.2
161	84	227.4	117.4
161	83	227.1	118
161	83	221.2	119.5
161	83	218.5	123
161	84	221.3	120.6
161	84	222	122.3
161	84	222.8	123.1
161	84	223.6	123.7
161	84	222.1	127.1
161	85	223.9	123.8
161	85	225.8	120.9
161	85	224.2	118.6
161	85	223.6	115.2
161	85	224.5	120.4
161	85	221.5	124.4
161	85	223.3	123.5
161	85	223	125.6
161	85	219.7	125.8
161	85	223.8	125.5
161	86	224.5	126.4
161	85	223.2	129.4
161	86	220.9	129.1
161	86	219.2	129.7
161	86	217.3	133.1
161	85	217.3	133.4
161	85	220.8	136
161	86	220.7	134.5
161	86	219.9	129
161	85	224.4	124.5
161	86	223.7	121.6
161	85	223.9	121.8
161	86	229.7	125.8
161	85	227.1	129.9
161	85	227.8	131.5
161	85	226.4	133.6
161	85	221.1	132.9
250	85	219.3	130.2
250	85	215.8	127.6
250	85	215.9	125.8
250	85	213.7	126.8
250	84	214.8	127.6
250	85	216.1	128.3
250	85	214.9	128.8
250	84	218.9	126.2
250	84	218.1	127.6
250	84	220.2	128.7
250	84	224.2	128.2
250	84	222.7	127.2
250	87	215.7	124.7
250	89	201.9	127.7
250	84	170.8	133.2
250	82	136.2	147.7
250	82	110.3	159
250	82	89.9	163.1
250	82	89	168.2
250	82	90.6	163.9
250	82	91.8	164.8
250	82	91.9	167.2
250	82	91.6	165.8
250	83	93.3	168.6
250	82	98.1	169.3
250	82	100.9	167.3
250	82	102	168
250	82	107.1	166.9
250	82	108.2	161.8
250	82	110.3	164.7
250	81	111.5	163
250	82	110.8	161.8
250	82	114	166.3
250	82	114	168.7
250	82	112.8	170.1
250	82	112.6	170.1
250	82	110.3	171.4
250	82	110.5	168.3
250	82	110.2	167.8
250	82	110.1	167.6
250	81	112.1	163.2
250	82	109.2	161.1
250	81	111	155.3
250	81	111.4	152.1
250	82	111.4	152.1
250	82	113.2	150.6
250	82	112.2	154
250	82	111.6	155.5
250	82	105.3	158.1
250	83	107.5	158
250	83	110.8	157.4
250	83	108.6	161.5
250	83	115.3	155.3
250	83	116.1	159.3
250	83	112.1	159
250	83	112.1	153.3
250	83	110.4	155.8
250	83	108.3	143.7
250	83	108.2	140.3
250	84	110.6	142.9
250	84	107.3	139.7
250	84	109	143.6
250	84	111.6	150.9
250	84	110.4	146.7
250	84	113.8	149.2
250	85	111	152.7
250	84	111.2	151.7
250	84	113	157.1
250	84	110.8	155.8
250	84	108.2	152.8
250	84	106.2	149.2
250	85	104.1	143.1
250	85	106.2	145.7
250	85	110.1	146
250	85	110.7	146.9
250	84	114	151.3
250	84	111.7	147.6
250	85	113	149.9
250	84	114.3	152
250	85	113.4	150.9
250	84	112.1	156.7
250	85	109	153.7
250	85	108.7	149.1
250	85	107.7	149.7
250	85	106.4	146.6
250	85	106.7	150.1
250	85	106.8	150.4
250	85	107	152.3
250	85	109.8	154.4
250	85	109.9	155.3
250	85	109.9	165
250	85	113	167
250	85	115.2	165
250	85	119.8	165.5
250	85	121.9	159.9
250	86	121.6	162.1
250	86	119.8	167.7
250	86	117.8	170.9
250	86	117.5	170.7
250	86	113.4	168.2
250	86	114	166.2
250	86	111	163.4
250	86	112.4	166.3
250	86	112.9	170.8
250	86	110.9	167.5
250	86	111.1	169.5
250	86	107.9	169.8
250	86	106.2	166
250	86	107.8	171
250	86	110.1	169.5
250	86	108.5	173.6
250	85	106.5	172
250	84	105.6	166
250	85	104.5	165.8
250	83	103.1	155.8
250	83	109.4	155.1
250	82	106.9	149.7
250	81	105.2	146
250	81	106.1	147.8
250	80	103.8	146
250	80	105.9	149.7
250	80	107	150.4
250	79	114.1	153.2
250	79	112.4	157.6
250	79	115.7	163
250	79	117.7	167.2
250	78	115.6	168.3
250	78	118.4	169.2
250	78	120.4	166.2
250	78	119.6	164.3
250	77	118.9	158.5
250	78	121.9	153.1
250	77	119.8	152.5
250	78	122.5	152.6
250	77	125.1	155.3
250	78	128.7	154.3
250	77	130	156.4
250	78	131.2	156.6
250	78	129.9	157.9
250	78	128.6	163.4
250	78	125.2	164
250	78	124.6	162.8
250	79	124.6	158.9
250	79	124.4	157.5
250	78	124.3	156.3
250	79	124.2	157.5
250	79	126.3	160.8
250	79	127.3	158.5
250	79	131.4	155.9
250	80	130.2	152.3
250	79	130.8	153.5
250	80	128.8	147.6
250	79	129.7	148.7
250	79	133.6	149.9
250	80	134.5	144.7
250	80	131.7	153.1
250	79	132.3	153.8
250	79	132.1	152.6
250	79	132.2	157.2
250	79	135.3	153.6
250	79	139.4	153.5
250	78	138.6	155
250	78	135	153.1
250	78	134.1	153.7
250	77	130.4	156
250	77	131.9	153.6
250	77	135.1	150.2
250	77	136.7	145
250	77	135.8	139.2
250	77	134.2	140.3
250	77	131.1	141.1
250	77	131.1	143.2
250	76	133.2	144.3
250	76	133.2	141.9
250	76	136.5	140.6
250	77	135.4	141.7
250	77	130.9	139.4
250	76	128.9	137.1
250	76	127.7	135.7
250	77	127.9	137.4
80	77	129.9	139.2
80	76	134.6	141.7
80	76	132.2	143.6
80	77	133	140.2
80	77	132.7	142.1
80	77	132	135.6
80	77	133.1	134.3
80	77	131.5	135.9
80	77	135.7	131.9
80	77	132.3	135.1
80	77	132.9	131.4
80	77	132.9	131.7
80	77	129.9	131.5
80	78	131.5	134
80	77	131.5	138.1
80	77	133.2	138
80	77	129.6	137.3
80	77	129.4	137.8
80	77	128.8	136.6
80	77	127.3	134.6
80	77	133.5	138.9
80	76	133.5	136.7
80	76	132.1	135.2
80	76	133.5	134.6
80	76	129.8	132.4
80	76	128.4	131.6
80	75	130	130.2
80	75	129.4	129.6
80	75	131.3	124.1
80	76	130.5	123.9
80	75	130.5	124.4
80	75	129.7	123.5
80	75	128	124.3
80	75	129.2	121.6
80	75	128.2	119.5
80	74	129.5	117.7
80	74	130.8	116.1
80	75	134.5	117.7
80	75	134.1	118.2
80	75	133.1	116.8
80	75	135.7	117
80	75	131.7	119.4
80	75	136.4	123.3
80	75	136.6	126.7
80	75	130.5	126.1
80	75	133.4	121.4
80	75	130.9	119
80	76	131.2	117.7
80	75	131.8	116
80	76	130.7	120
80	76	128.9	119.5
80	76	128.4	121.9
80	76	126.6	129.5
80	77	124.4	129.2
80	77	125.5	128.6
80	77	125.3	132.5
80	77	124.4	133.5
80	77	129.1	131.6
80	78	126.2	138.6
80	78	125.4	134.3
80	78	129.1	135.1
80	78	128.2	142.5
80	78	133.8	139.4
80	78	136	145
80	79	136.9	141.8
80	79	134.3	136.9
80	79	131	140.1
80	79	129.6	137.1
80	79	130.4	143.3
80	79	127.6	145.7
80	79	127	146.5
80	79	127.4	149.6
80	79	126.2	143.9
80	79	133.3	145.2
80	79	134.6	145.6
80	79	135.3	147
80	80	134.4	145.9
80	79	131.1	147.4
80	79	130.3	149.4
80	80	128.6	143.2
80	79	125.7	153.3
80	79	123.2	155.6
80	80	122.7	147.2
185	79	123.4	153.2
185	80	125	144
185	80	123.5	136.3
185	80	122.1	145.6
185	80	119.4	136.1
185	80	117	139.4
185	80	120.6	146.9
185	80	123.9	142.6
185	80	126	151.8
185	80	129.5	152.4
185	80	125.3	150.9
185	80	119.9	150.3
185	80	118.2	143.1
185	81	117.4	140.8
185	80	117.1	133.6
185	81	117.6	131.4
185	81	118.2	140.1
185	81	118.9	139.3
185	81	118.7	146.5
185	81	121.1	149.3
185	81	122.6	145.5
185	81	124.3	151.2
185	81	125.5	150.7
185	84	115.2	164.1
185	86	98.5	190.1
185	82	63.3	216.2
185	79	15.2	253.8
185	78	6527.7	283.2
185	79	6491.9	304.8
185	78	6479.8	324.4
185	78	6483.5	329.5
185	79	6486.8	333.4
185	79	6492.6	327.6
185	79	6493.4	329.7
185	79	6493.2	335.2
185	79	6496.1	337.5
185	79	6498.1	343.1
185	79	6496.9	339.5
185	80	6496.3	322.7
185	80	6496	308.1
185	81	6500.6	290.6
185	80	6519.1	283.1
185	81	6539.3	286.5
185	80	15.3	283.9
185	81	29.7	292.2
185	81	35.3	289.8
185	80	41.5	285.8
185	80	33	291.4
185	80	33.6	284
185	80	33.3	279.9
185	80	31	279.9
185	80	33.1	280.1
185	81	32.2	287.5
185	80	29	291.1
185	80	26.7	291.1
185	80	26.8	285.8
185	80	31.3	287.7
185	80	30	286.3
185	80	39.7	292
185	80	40.2	298
185	80	37	290
185	80	39	290.5
185	80	30.8	292
185	80	28.7	291.5
185	80	33.7	294.3
185	80	40.4	295.9
185	81	40.7	287.5
185	81	44.8	288.8
185	81	42.1	291.8
185	80	37.7	290.2
185	81	41.6	297.5
185	81	40.9	292.4
185	81	43.6	289.7
185	81	47.4	290.5
185	81	45.7	287.2
185	81	44.3	288.5
185	81	44	285.8
185	82	43	282.6
185	82	44	279.6
185	82	43.6	269.5
185	82	41.9	269.6
185	82	40.6	268
185	82	42.2	265.8
185	82	42.8	270.8
185	82	43.1	270.1
185	82	45.4	270.5
185	82	43.2	269.9
185	83	41.2	269.5
185	83	39.6	268.2
185	83	29.5	265.6
185	82	21.7	257.4
185	82	17.7	248.8
185	82	17.6	241.4
185	82	21.8	234.4
185	82	26.4	233.8
185	82	27.9	239.6
250	82	25.6	242.8
250	82	26.8	243.6
250	82	24.4	248.6
250	82	23.8	242.9
250	82	24	237.9
250	82	23.7	237.9
250	82	25.6	236.6
250	82	29.4	234.1
250	82	26.6	235.3
250	81	25.6	229.3
250	82	23.4	230.3
250	82	19.2	239.7
250	82	22.9	232.9
250	82	22.3	238
250	85	41.5	239.9
250	85	64.4	230.8
250	83	91.5	234.4
250	83	123.6	234.5
250	83	136.9	225.5
250	83	147.4	226.2
250	83	149.6	230.6
250	83	150.8	229.7
250	83	153.5	239.1
250	83	156.1	244.9
250	84	154	243.3
250	83	147.6	240.6
250	83	139.6	235.5
250	84	132.8	231.1
250	83	129.2	232.3
250	83	127	236
250	83	125.3	236.8
250	83	126.9	233.7
250	83	126.2	232
250	83	128	235.2
250	83	130.1	232
250	84	127.7	232.3
250	84	130	229.3
250	84	131.2	219.4
250	84	132	215.1
250	84	132.5	208.2
250	84	131.8	203.8
250	84	131.6	197.4
250	84	131.6	199.9
250	84	131.7	203.3
250	83	127.7	205.6
250	84	125.6	213.1
250	84	121.4	208.8
250	84	119.5	208.4
250	84	121.6	204.7
250	84	119.8	198.9
250	84	123.4	204.7
250	84	124.6	202.2
250	84	121.2	199.8
250	84	121.2	202.7
250	84	118.3	197.4
250	85	118.2	196.7
250	85	123.9	202.4
250	84	122.4	196.8
250	84	122.3	191.2
250	84	123.6	191.4
250	84	123.5	191.2
250	84	126.7	196.2
250	84	127.8	196.2
250	84	123	198.3
250	84	122	195.9
250	84	122.6	193.9
250	84	125.8	203.3
250	84	130.8	201.4
250	85	129.7	200
250	84	129.1	199.3
250	84	128.1	198.6
250	85	126.1	200.4
250	84	126.1	200.2
250	84	129	206.9
250	85	128.8	205.5
250	84	128.6	203.7
250	84	127.6	204.7
250	85	127	203.3
250	85	127.8	204
250	84	126.8	206.7
250	84	129.1	204.7
250	84	126.6	201.6
250	84	126.1	201.6
250	84	128.6	201.5
250	85	129.2	204.7
250	84	128.6	201.8
250	85	128	199.1
250	84	128.2	196.1
250	85	125.8	194.8
250	84	125.9	197.4
250	84	127.2	193.9
250	84	127.7	196.4
250	84	129.8	200
250	84	129.7	203.6
250	84	130.6	207.3
250	84	132	209.9
250	84	132.3	205.5
250	84	131	199.9
250	84	130.4	202.9
250	84	130.6	203.1
250	84	131.9	206.5
250	84	137.7	207.7
250	84	135.1	205.8
250	84	130	203.6
250	84	129.1	202.7
250	85	126.3	207.7
250	84	126.6	203.8
250	84	130.9	204.9
250	84	131.7	207.5
250	83	130.6	204.9
250	84	132.9	208.4
250	83	133.7	206.4
250	82	133.7	199
250	82	136.3	196
250	81	133.8	188.7
250	80	130.5	180.8
250	79	127.8	184.2
250	79	128	188.6
250	79	131.6	191.1
250	78	135.9	194.9
250	78	140.8	190.2
250	77	144	183.8
250	77	143.4	179
250	77	143.7	174.3
250	76	140.5	170.1
250	75	139.4	164
250	76	139.1	168
250	75	136.3	167.2
250	75	135	166.1
250	75	132	165.4
250	75	132.3	161.9
250	75	132.1	162.2
250	75	133.8	160.1
250	75	134.4	163.2
250	75	128.8	160.4
250	74	128.3	160
250	75	123.9	163.9
250	75	121.8	162.8
250	75	124.8	163.8
250	75	122.9	160.8
250	75	126.9	159.1
250	75	128.3	160.7
250	74	128.4	161.5
250	75	128.9	163.6
250	75	129.7	166.5
250	75	129.6	161.6
250	75	130.6	161.5
250	75	133.1	158.4
250	75	128.6	156.3
250	75	129.7	155.7
250	76	128.1	152.6
250	76	124.4	154.1
250	76	125.6	153.6
250	76	122.4	156
250	76	122.2	152.1
250	76	123.8	152.7
250	76	122.4	150.4
250	76	121.4	153.1
250	76	122.2	161.3
250	77	122.2	164
250	77	124.1	164.4
250	77	126.5	158.7
250	77	127.1	153.3
250	77	131.2	152.5
250	77	131.1	152
250	77	129.1	149.9
250	77	130.5	149.3
250	78	126.2	148.2
250	77	123.2	149.6
250	76	120.2	152.8
250	77	119.1	158
250	77	116.8	158.1
250	76	117.9	158.6
250	76	119.4	160.4
250	76	117.2	158.4
250	76	117.4	157.9
250	76	120.1	156.8
250	76	120.2	157.8
250	76	119.4	157.6
250	76	120.5	158
80	76	118.4	158.1
80	76	120.4	156.3
80	76	121.9	156.3
80	76	121.9	155.8
80	75	123.9	159.8
80	76	124.3	162.4
80	76	125	160
80	76	127.2	162.3
80	76	125.8	161.8
80	76	124.5	162.4
80	76	123.4	165.1
80	76	119.9	158.8
80	76	123.2	159.6
80	75	128.1	152
80	76	125.1	151.1
80	75	126.1	155.2
80	76	123.5	155.6
80	76	120.7	160.7
80	76	121.9	160.1
80	75	121.5	160.9
80	75	120.7	157.3
80	76	117.7	158.1
80	75	121.2	164
80	76	124.6	160.9
80	75	123.7	164.8
80	75	130.3	162.9
80	75	128.4	157.5
80	75	121.5	160.2
80	75	124.3	153.5
80	75	121.4	151.6
80	75	121.9	151.6
80	75	128	150.3
80	75	129.5	154.3
80	74	128.4	157.8
80	75	128.6	157.3
80	74	128.6	157
80	74	125.7	153.6
80	75	124.7	154.6
80	74	124.5	152.2
80	74	122.9	149.4
80	75	121.1	149.5
80	74	122.3	148.5
80	75	120	151
80	75	122.9	148.8
80	75	128.4	150.2
80	75	132.8	148.4
80	75	141.8	148.2
80	75	142.8	150.8
80	75	141.8	146.2
80	75	142.5	143.7
80	76	138.6	142.1
80	75	136.4	146
80	75	134.2	150.5
80	75	129	152.1
80	75	127.4	153.7
80	76	126.8	150.6
80	76	129.4	149.4
80	76	130.8	151.3
80	76	129.5	152.4
80	76	128.7	149.8
80	76	126.1	150.7
80	75	122.6	149.7
80	76	125.5	150.7
80	76	126.2	154.5
80	76	125.7	156.7
80	76	127.9	159.5
80	77	123.7	163.2
80	77	123.2	166.6
80	76	126	163.7
80	77	127.7	162.9
80	77	131.1	159.8
80	77	132.3	160
80	77	130.9	164.4
80	77	130.6	157.7
80	78	129.7	156.5
80	77	130.6	157.7
80	77	132.3	155.6
80	78	134.1	162.3
80	78	131.2	161.9
80	78	132	162.1
80	78	131.3	158.5
80	78	126.3	158.6
80	78	128.8	158
80	78	127.2	157.1
181	78	126.1	162.1
181	78	129.4	162.1
181	78	129.4	166
181	79	130.3	167.7
181	79	128.7	164.6
181	78	126.2	165.2
181	78	123.6	162.9
181	79	123.1	162.5
181	79	126.4	167.4
181	79	126.3	166.4
181	79	128	169.3
181	79	130.5	168.1
181	79	125.4	166.2
181	79	129.7	168.8
181	79	130.2	168.5
181	79	126.5	166.6
181	79	132.1	166.1
181	79	126.8	163.9
181	79	125.7	161.6
181	79	124.8	164.3
181	79	119.2	166.3
181	79	120.5	168.4
181	79	120	166.8
181	79	120.8	171.6
181	79	124.9	173.1
181	80	126.3	169.6
181	80	126.3	169.9
181	80	126.9	173
181	79	129.7	181.2
181	79	136	192.6
181	80	139.1	204.6
181	83	151.2	202.9
181	83	166	203.4
181	81	189.4	199.3
181	81	215.5	194.3
181	81	230.9	189.3
181	81	240.8	183.5
181	81	240	179.3
181	81	244.6	177.6
181	81	247.4	173.9
181	82	247.5	171.3
181	81	249.4	170.4
181	81	245.9	173.5
181	82	242.6	176.7
181	82	245.7	175
181	81	241.6	177.4
181	82	241.3	171.9
181	82	240.6	168.4
181	82	237.1	168.6
181	82	236.7	167.2
181	82	237.7	166.5
181	82	238.7	166.5
181	82	237.7	166.2
181	82	237.8	167.5
181	82	236.4	170.1
181	82	234	171.6
181	82	234.9	172.9
181	82	234.4	172.8
181	82	227.1	171.8
181	82	220.3	173.3
181	81	211.8	175.5
181	81	203.9	169.3
181	81	203.2	173
181	81	204	174.1
181	82	204.2	170.1
181	81	205.6	175.1
181	81	203.7	172.6
181	81	200.3	171.4
181	82	199.1	171.8
181	82	201.2	172.7
181	82	204	176.9
181	82	206.2	173.8
181	83	205.8	177.6
181	82	202.1	181.2
181	82	196.8	176.7
181	83	196.9	177.9
181	83	199.9	175.2
181	83	200.8	176.9
181	83	201.2	176
181	83	201	182.6
181	84	199	185.7
181	84	197.5	182.4
181	84	200.5	182.7
181	84	197.4	180.1
181	84	199	182.2
181	84	200.6	183.5
181	84	202.6	187.9
181	84	208.3	194.7
181	84	206.7	196
181	84	207.3	197.2
181	85	204.7	202.1
181	84	205.1	194.4
181	84	204.8	192.9
181	84	202.1	186.8
181	84	204.2	180.1
181	85	202.8	180.9
250	84	201.5	180
250	84	205.8	188
250	85	206.4	192.7
250	84	203.3	193.7
250	84	204.6	197.8
250	84	200.3	198.9
250	85	196.9	196.4
250	84	198.9	193.1
250	84	199	188.5
250	84	198.4	184
250	84	198.8	186.3
250	84	195.2	192.6
250	84	196.9	195.4
250	85	194.7	198.9
250	88	181.2	201.8
250	84	160.6	217.1
250	83	130.3	227
250	82	116.4	242.2
250	83	108.4	252.8
250	82	108.4	249.6
250	82	113.5	247.3
250	82	110.3	245.1
250	83	112.2	244.6
250	82	112.7	253.5
250	83	114.3	251
250	83	115.4	242.7
250	83	118.4	237.2
250	82	120.7	220.6
250	82	122.4	222
250	83	121.5	222.3
250	82	122	220.3
250	82	122.6	224.7
250	82	120.9	218.1
250	82	124.8	219.5
250	82	120.2	222.8
250	82	123	219.8
250	83	123.6	222.2
250	82	119.5	211.8
250	83	119.8	196.9
250	83	118.2	192.6
250	83	119.4	188.4
250	83	120.7	196.7
250	83	119.9	201.8
250	83	119.2	196.7
250	83	117.7	196
250	83	119.6	187.9
250	83	120	188.1
250	83	120	188.6
250	83	120.7	186.9
250	83	115.8	183.9
250	83	114.2	180.3
250	83	112.1	178.9
250	83	114	178.3
250	83	114.3	184.4
250	83	117.5	187.4
250	83	118.8	191.3
250	83	117.1	193.1
250	83	119.5	194.2
250	84	120.6	194.5
250	83	120.8	189.6
250	84	122.4	187.1
250	84	126.5	185
250	84	126.4	177.9
250	83	127.1	183.5
250	84	128.8	183.9
250	83	127	182.2
250	84	125.2	189.9
250	84	124.5	191.1
250	84	121.3	196.8
250	84	119.2	196.2
250	84	122.1	196.8
250	84	124.9	191.8
250	84	130.1	193.6
250	84	133.6	197.8
250	84	130.1	192.4
250	84	129.2	197.6
250	84	126.3	197
250	84	125	196.1
250	84	124.7	196.5
250	84	127.1	198.1
250	85	125.8	195.7
250	85	125.7	197
250	85	126.2	198.7
250	84	125	198.7
250	85	127.2	201.1
250	85	123	200.7
250	85	123.8	207.3
250	85	122.6	207.3
250	85	121.6	199.5
250	85	126.1	199.2
250	85	128.2	194.9
250	85	127.7	192.7
250	86	127.7	199.1
250	85	127.8	199.6
250	85	126.1	200.2
250	85	126.2	198.9
250	85	124.5	195.3
250	85	124.1	196.1
250	85	122	193.2
250	85	120.1	196.2
250	85	120.3	207.2
250	85	119.4	206
250	85	122.1	202.7
250	85	123.3	205.4
250	85	124.7	197.3
250	85	125.8	202.7
250	85	127.1	209.9
250	85	128.7	208.9
250	85	128.6	210.1
250	85	130.2	204.1
250	84	130.2	206.4
250	84	128.3	199.1
250	83	129.7	200.7
250	82	127.9	204.3
250	81	130.2	200.9
250	80	128	203.9
250	80	122	195.8
250	78	119.1	196.1
250	78	115.4	193.1
250	78	123.1	194
250	78	130.5	194.9
250	77	133	183.4
250	77	132.8	177.3
250	76	129	169.5
250	76	129	166.8
250	76	132.1	169
250	75	132.6	167
250	75	134.1	164.7
250	75	129.5	164
250	74	128.5	161.2
250	75	129.4	164.7
250	74	129.7	172.3
250	74	133	174.1
250	74	131.3	174.9
250	74	127	173.2
250	74	124.7	166.3
250	73	118.6	162.9
250	73	117.6	162.9
250	73	119.7	164.6
250	73	123.3	163.6
250	73	127.7	165.1
250	73	124	165.7
250	74	127.2	167
250	73	123.5	169.4
250	74	123.2	164.6
250	74	128.1	161.7
250	74	125.6	159.4
250	73	126.1	159.4
250	74	125.1	168.7
250	74	119.2	169.9
250	73	119.1	172.8
250	73	115.1	174.7
250	74	114.8	172.3
250	74	113.5	173.7
250	74	111.8	172.6
250	75	109.3	170.2
250	75	112.3	169.4
250	75	117.1	175.1
250	75	122.1	176.3
250	75	128.6	178
250	76	129.4	182.6
250	75	134.9	180.6
250	75	133	179.2
250	76	132.2	178.5
250	77	130.7	175.9
250	76	127	172.5
250	77	127.9	172.7
250	76	129.4	172.8
250	76	134	172.8
250	76	134	172.5
250	76	135.2	172.4
250	77	135.5	170.7
250	77	132.5	172.4
250	76	134.5	175
250	77	133.1	175.1
250	76	135.2	174.4
250	76	134.9	169.5
250	76	134.4	167.1
250	76	131.4	165.6
250	76	129.6	164.7
80	76	128.2	165.6
80	76	131.2	166.1
80	76	136.7	164
80	75	135.5	166
80	76	138.2	163.9
80	75	136.6	161.1
80	75	135.2	159.5
80	75	133.9	160.8
80	75	133.7	161
80	76	133.5	161.8
80	76	132.8	162.1
80	76	134.7	157.3
80	76	133.5	157.7
80	76	133	159.7
80	76	135.1	164.9
80	76	140.1	168.1
80	76	140.9	168.3
80	76	142.4	166.3
80	77	141.7	164.6
80	77	136.2	168.2
80	77	135.4	165.6
80	76	131.2	166.6
80	77	128.9	163.9
80	77	130.9	160.5
80	76	128	160.7
80	78	129.9	158.4
80	78	133.7	161.3
80	78	134.9	156.8
80	78	135.7	158.9
80	78	136.7	155.4
80	78	134.3	151
80	77	134.2	150.7
80	79	136.1	150.4
80	78	136.5	153.8
80	78	139.8	160.6
80	78	136	166.7
80	78	136.2	168.2
80	79	135.1	169.3
80	78	129.7	164.3
80	79	128.8	165.3
80	78	124.9	165
80	78	126.2	167.9
80	79	128.9	174.5
80	79	131.4	170.5
80	79	135	170.3
80	79	134.3	170.8
80	79	131.2	167.1
80	79	129.4	172.6
80	79	123.6	175.2
80	79	120.4	172.8
80	80	120.3	169.9
80	79	120.8	172
80	80	124	169
80	80	124.6	173.9
80	80	126.2	179.1
80	80	124.7	174.8
80	80	124.4	170.7
80	80	124.2	166.8
80	80	122.2	164.7
80	80	118.4	162.5
80	80	117.5	167.8
80	80	116.1	169.8
80	80	116.9	173.9
80	80	121.8	184
80	80	125.5	184.5
80	80	120.1	186.8
80	81	119.6	182.4
80	81	122.2	177.1
80	80	118.2	176.8
80	80	125.6	170.1
80	81	127.4	171.9
80	80	119.3	169.6
80	81	119.8	169.1
80	81	120.8	169.8
80	81	121.2	172.9
80	81	123.5	169.2
80	80	123.3	167.8
80	81	117.5	171.7
80	80	117.8	168.2
80	80	121.7	174.9
80	80	123.3	181.4
80	80	122.8	181.4
80	80	121.8	179.2
80	80	122.3	177.7
185	80	122.7	170.2
185	80	129.9	170.4
185	80	132.7	174.1
185	80	133.2	176.8
185	79	136.2	186.1
185	79	135.8	194
185	79	134.5	199.3
185	79	135.4	203.4
185	80	133.1	200.6
185	79	136.2	197.7
185	80	134.5	192.6
185	79	136.7	193.2
185	79	141.8	198.6
185	79	143	201
185	80	145.6	202.8
185	79	145.6	198.1
185	79	146.2	196.3
185	80	140.5	194.6
185	80	141.2	194.6
185	80	137.5	193.9
185	81	127.1	192.1
185	84	116.4	200.1
185	82	86.2	218.6
185	79	46.7	244.3
185	79	13.7	272.7
185	78	6541.4	284.3
185	79	6533.6	287
185	79	6534.8	288.8
185	79	6538.4	281.2
185	79	6538.8	286
185	79	6537.3	287.9
185	79	6538.3	285.4
185	79	6536.3	288.1
185	80	6535.6	276.8
